event_id,event_ts,event_date,user_id,session_id,event_type,product_id,category,device_type,traffic_source,region,order_id,quantity,unit_price,revenue,is_new_user
E000208,2026-02-11 18:46:00,2026-02-11,U0018,S00055,add_to_cart,HOM-082,home,mobile,organic,Санкт-Петербург,,1,9377,0,0
E000209,2026-02-11 18:51:00,2026-02-11,U0018,S00055,checkout,HOM-082,home,mobile,organic,Санкт-Петербург,,1,9377,0,0
E000210,2026-03-02 21:54:00,2026-03-02,U0018,S00056,visit,,,desktop,direct,Санкт-Петербург,,0,0,0,0
E000211,2026-03-02 21:59:00,2026-03-02,U0018,S00056,view_item,KID-021,kids,desktop,direct,Санкт-Петербург,,0,3973,0,0
E000212,2026-03-08 11:35:00,2026-03-08,U0018,S00057,visit,,,desktop,organic,Санкт-Петербург,,0,0,0,0
E000213,2026-03-08 11:40:00,2026-03-08,U0018,S00057,view_item,ELE-158,electronics,desktop,organic,Санкт-Петербург,,0,25833,0,0
E000214,2026-02-22 13:45:00,2026-02-22,U0019,S00058,visit,,,desktop,ads,Новосибирск,,0,0,0,1
E000215,2026-02-22 13:48:00,2026-02-22,U0019,S00058,view_item,BEA-240,beauty,desktop,ads,Новосибирск,,0,2460,0,1
E000216,2026-02-22 13:50:00,2026-02-22,U0019,S00058,add_to_cart,BEA-240,beauty,desktop,ads,Новосибирск,,1,2460,0,1
E000217,2026-01-05 22:58:00,2026-01-05,U0020,S00059,visit,,,tablet,direct,Москва,,0,0,0,1
E000218,2026-01-05 23:05:00,2026-01-05,U0020,S00059,view_item,SPO-048,sports,tablet,direct,Москва,,0,6789,0,1
E000219,2026-01-23 14:56:00,2026-01-23,U0020,S00060,visit,,,tablet,organic,Москва,,0,0,0,0
E000220,2026-01-23 15:04:00,2026-01-23,U0020,S00060,view_item,KID-035,kids,tablet,organic,Москва,,0,5161,0,0
E000221,2026-01-23 15:06:00,2026-01-23,U0020,S00060,add_to_cart,KID-035,kids,tablet,organic,Москва,,1,5161,0,0
E000222,2026-02-13 20:18:00,2026-02-13,U0021,S00061,visit,,,desktop,social,Екатеринбург,,0,0,0,1
E000223,2026-02-13 20:25:00,2026-02-13,U0021,S00061,view_item,SPO-132,sports,desktop,social,Екатеринбург,,0,6932,0,1
E000224,2026-02-13 20:31:00,2026-02-13,U0021,S00061,add_to_cart,SPO-132,sports,desktop,social,Екатеринбург,,1,6932,0,1
E000225,2026-02-19 11:28:00,2026-02-19,U0022,S00062,visit,,,tablet,email,Москва,,0,0,0,1
E000226,2026-02-19 11:29:00,2026-02-19,U0022,S00062,view_item,FAS-093,fashion,tablet,email,Москва,,0,2853,0,1
E000227,2026-02-19 11:30:00,2026-02-19,U0022,S00062,add_to_cart,FAS-093,fashion,tablet,email,Москва,,1,2853,0,1
E000228,2026-01-29 11:08:00,2026-01-29,U0023,S00063,visit,,,mobile,social,Санкт-Петербург,,0,0,0,1
E000229,2026-01-29 11:12:00,2026-01-29,U0023,S00063,view_item,SPO-175,sports,mobile,social,Санкт-Петербург,,0,12244,0,1
E000230,2026-01-29 11:13:00,2026-01-29,U0023,S00063,view_item,BEA-136,beauty,mobile,social,Санкт-Петербург,,0,1896,0,1
E000231,2026-01-29 11:18:00,2026-01-29,U0023,S00063,add_to_cart,SPO-175,sports,mobile,social,Санкт-Петербург,,1,12244,0,1
E000232,2026-01-29 11:23:00,2026-01-29,U0023,S00063,checkout,SPO-175,sports,mobile,social,Санкт-Петербург,,1,12244,0,1
E000233,2026-01-29 11:28:00,2026-01-29,U0023,S00063,purchase,SPO-175,sports,mobile,social,Санкт-Петербург,O00010,1,12244,12244,1
E000234,2026-02-07 13:39:00,2026-02-07,U0023,S00064,visit,,,mobile,direct,Санкт-Петербург,,0,0,0,0
E000235,2026-02-07 13:47:00,2026-02-07,U0023,S00064,view_item,ELE-131,electronics,mobile,direct,Санкт-Петербург,,0,22263,0,0
E000236,2026-02-07 13:51:00,2026-02-07,U0023,S00064,view_item,ELE-107,electronics,mobile,direct,Санкт-Петербург,,0,22150,0,0
E000237,2026-02-07 13:56:00,2026-02-07,U0023,S00064,view_item,BEA-207,beauty,mobile,direct,Санкт-Петербург,,0,1782,0,0
E000238,2026-02-09 19:07:00,2026-02-09,U0023,S00065,visit,,,mobile,email,Санкт-Петербург,,0,0,0,0
E000239,2026-02-09 19:13:00,2026-02-09,U0023,S00065,view_item,HOM-139,home,mobile,email,Санкт-Петербург,,0,2391,0,0
E000240,2026-02-09 19:14:00,2026-02-09,U0023,S00065,add_to_cart,HOM-139,home,mobile,email,Санкт-Петербург,,1,2391,0,0
E000241,2026-02-17 14:44:00,2026-02-17,U0023,S00066,visit,,,desktop,direct,Санкт-Петербург,,0,0,0,0
E000242,2026-02-17 14:51:00,2026-02-17,U0023,S00066,view_item,BEA-235,beauty,desktop,direct,Санкт-Петербург,,0,2019,0,0
E000243,2026-02-17 14:57:00,2026-02-17,U0023,S00066,view_item,KID-224,kids,desktop,direct,Санкт-Петербург,,0,5286,0,0
E000244,2026-02-17 15:00:00,2026-02-17,U0023,S00066,add_to_cart,BEA-235,beauty,desktop,direct,Санкт-Петербург,,1,2019,0,0
E000245,2026-02-17 15:05:00,2026-02-17,U0023,S00066,checkout,BEA-235,beauty,desktop,direct,Санкт-Петербург,,1,2019,0,0
E000246,2026-03-03 10:29:00,2026-03-03,U0023,S00067,visit,,,tablet,email,Санкт-Петербург,,0,0,0,0
E000247,2026-03-03 10:36:00,2026-03-03,U0023,S00067,view_item,BEA-211,beauty,tablet,email,Санкт-Петербург,,0,1373,0,0
E000248,2026-03-03 10:39:00,2026-03-03,U0023,S00067,view_item,ELE-049,electronics,tablet,email,Санкт-Петербург,,0,9728,0,0
E000249,2026-01-03 11:13:00,2026-01-03,U0024,S00068,visit,,,mobile,organic,Москва,,0,0,0,1
E000250,2026-01-03 11:14:00,2026-01-03,U0024,S00068,view_item,ELE-075,electronics,mobile,organic,Москва,,0,14788,0,1
E000251,2026-01-03 11:20:00,2026-01-03,U0024,S00068,view_item,HOM-148,home,mobile,organic,Москва,,0,6606,0,1
E000252,2026-01-03 11:22:00,2026-01-03,U0024,S00068,view_item,KID-134,kids,mobile,organic,Москва,,0,2718,0,1
E000253,2026-01-05 15:38:00,2026-01-05,U0024,S00069,visit,,,desktop,social,Москва,,0,0,0,0
E000254,2026-01-05 15:45:00,2026-01-05,U0024,S00069,view_item,BEA-013,beauty,desktop,social,Москва,,0,1980,0,0
E000255,2026-01-06 14:28:00,2026-01-06,U0024,S00070,visit,,,mobile,ads,Москва,,0,0,0,0
E000256,2026-01-06 14:35:00,2026-01-06,U0024,S00070,view_item,FAS-138,fashion,mobile,ads,Москва,,0,4894,0,0
E000257,2026-01-07 11:47:00,2026-01-07,U0024,S00071,visit,,,mobile,organic,Москва,,0,0,0,0
E000258,2026-01-07 11:54:00,2026-01-07,U0024,S00071,view_item,KID-143,kids,mobile,organic,Москва,,0,5210,0,0
E000259,2026-01-07 11:56:00,2026-01-07,U0024,S00071,add_to_cart,KID-143,kids,mobile,organic,Москва,,1,5210,0,0
E000260,2026-01-09 09:38:00,2026-01-09,U0024,S00072,visit,,,desktop,organic,Москва,,0,0,0,0
E000261,2026-01-09 09:43:00,2026-01-09,U0024,S00072,view_item,FAS-155,fashion,desktop,organic,Москва,,0,5862,0,0
E000262,2026-01-27 21:58:00,2026-01-27,U0025,S00073,visit,,,tablet,organic,Казань,,0,0,0,1
E000263,2026-01-27 22:00:00,2026-01-27,U0025,S00073,view_item,SPO-194,sports,tablet,organic,Казань,,0,10201,0,1
E000264,2026-01-27 22:06:00,2026-01-27,U0025,S00073,view_item,HOM-053,home,tablet,organic,Казань,,0,8402,0,1
E000265,2026-01-27 22:11:00,2026-01-27,U0025,S00073,view_item,FAS-073,fashion,tablet,organic,Казань,,0,4205,0,1
E000266,2026-01-27 22:17:00,2026-01-27,U0025,S00073,view_item,FAS-067,fashion,tablet,organic,Казань,,0,4043,0,1
E000267,2026-01-27 22:21:00,2026-01-27,U0025,S00073,add_to_cart,FAS-067,fashion,tablet,organic,Казань,,3,4043,0,1
E000268,2026-02-12 12:58:00,2026-02-12,U0025,S00074,visit,,,mobile,ads,Казань,,0,0,0,0
E000269,2026-02-12 12:59:00,2026-02-12,U0025,S00074,view_item,HOM-057,home,mobile,ads,Казань,,0,3596,0,0
E000270,2026-02-12 13:04:00,2026-02-12,U0025,S00074,add_to_cart,HOM-057,home,mobile,ads,Казань,,1,3596,0,0
E000271,2026-02-12 13:06:00,2026-02-12,U0025,S00074,checkout,HOM-057,home,mobile,ads,Казань,,1,3596,0,0
E000272,2026-02-12 13:08:00,2026-02-12,U0025,S00074,purchase,HOM-057,home,mobile,ads,Казань,O00011,1,3596,3596,0
E000273,2026-03-13 11:30:00,2026-03-13,U0025,S00075,visit,,,desktop,organic,Казань,,0,0,0,0
E000274,2026-03-13 11:38:00,2026-03-13,U0025,S00075,view_item,BEA-188,beauty,desktop,organic,Казань,,0,1873,0,0
E000275,2026-03-13 11:44:00,2026-03-13,U0025,S00075,view_item,BEA-048,beauty,desktop,organic,Казань,,0,2879,0,0
E000276,2026-03-13 11:45:00,2026-03-13,U0025,S00075,view_item,BEA-215,beauty,desktop,organic,Казань,,0,771,0,0
E000277,2026-03-13 11:51:00,2026-03-13,U0025,S00075,view_item,ELE-002,electronics,desktop,organic,Казань,,0,19781,0,0
E000278,2026-03-13 11:57:00,2026-03-13,U0025,S00075,add_to_cart,BEA-048,beauty,desktop,organic,Казань,,1,2879,0,0
E000279,2026-03-13 11:59:00,2026-03-13,U0025,S00075,checkout,BEA-048,beauty,desktop,organic,Казань,,1,2879,0,0
E000280,2026-03-13 12:02:00,2026-03-13,U0025,S00075,purchase,BEA-048,beauty,desktop,organic,Казань,O00012,1,2879,2591,0
E000281,2026-01-02 08:33:00,2026-01-02,U0026,S00076,visit,,,mobile,email,Санкт-Петербург,,0,0,0,1
E000282,2026-01-02 08:36:00,2026-01-02,U0026,S00076,view_item,ELE-025,electronics,mobile,email,Санкт-Петербург,,0,23528,0,1
E000283,2026-01-02 08:38:00,2026-01-02,U0026,S00076,view_item,HOM-065,home,mobile,email,Санкт-Петербург,,0,7194,0,1
E000284,2026-01-02 08:42:00,2026-01-02,U0026,S00076,view_item,ELE-104,electronics,mobile,email,Санкт-Петербург,,0,22229,0,1
E000285,2026-01-02 08:48:00,2026-01-02,U0026,S00076,view_item,FAS-176,fashion,mobile,email,Санкт-Петербург,,0,1662,0,1
E000286,2026-01-02 08:54:00,2026-01-02,U0026,S00076,add_to_cart,ELE-025,electronics,mobile,email,Санкт-Петербург,,1,23528,0,1
E000287,2026-01-02 08:59:00,2026-01-02,U0026,S00076,checkout,ELE-025,electronics,mobile,email,Санкт-Петербург,,1,23528,0,1
E000288,2026-01-02 09:05:00,2026-01-02,U0026,S00076,purchase,ELE-025,electronics,mobile,email,Санкт-Петербург,O00013,1,23528,23528,1
E000289,2026-01-03 16:52:00,2026-01-03,U0026,S00077,visit,,,desktop,organic,Санкт-Петербург,,0,0,0,0
E000290,2026-01-03 16:58:00,2026-01-03,U0026,S00077,view_item,HOM-220,home,desktop,organic,Санкт-Петербург,,0,3009,0,0
E000291,2026-01-03 16:59:00,2026-01-03,U0026,S00077,view_item,FAS-231,fashion,desktop,organic,Санкт-Петербург,,0,5807,0,0
E000292,2026-02-05 16:18:00,2026-02-05,U0026,S00078,visit,,,mobile,ads,Санкт-Петербург,,0,0,0,0
E000293,2026-02-05 16:21:00,2026-02-05,U0026,S00078,view_item,KID-081,kids,mobile,ads,Санкт-Петербург,,0,1017,0,0
E000294,2026-02-05 16:26:00,2026-02-05,U0026,S00078,view_item,ELE-211,electronics,mobile,ads,Санкт-Петербург,,0,20821,0,0
E000295,2026-03-04 08:00:00,2026-03-04,U0026,S00079,visit,,,desktop,social,Санкт-Петербург,,0,0,0,0
E000296,2026-03-04 08:06:00,2026-03-04,U0026,S00079,view_item,FAS-190,fashion,desktop,social,Санкт-Петербург,,0,2208,0,0
E000297,2026-03-04 08:12:00,2026-03-04,U0026,S00079,view_item,SPO-129,sports,desktop,social,Санкт-Петербург,,0,7204,0,0
E000298,2026-03-10 16:26:00,2026-03-10,U0026,S00080,visit,,,desktop,ads,Санкт-Петербург,,0,0,0,0
E000299,2026-03-10 16:33:00,2026-03-10,U0026,S00080,view_item,KID-084,kids,desktop,ads,Санкт-Петербург,,0,1108,0,0
E000300,2026-03-10 16:37:00,2026-03-10,U0026,S00080,view_item,BEA-092,beauty,desktop,ads,Санкт-Петербург,,0,2916,0,0
E000301,2026-03-10 16:41:00,2026-03-10,U0026,S00080,view_item,FAS-150,fashion,desktop,ads,Санкт-Петербург,,0,6552,0,0
E000302,2026-03-10 16:46:00,2026-03-10,U0026,S00080,view_item,FAS-064,fashion,desktop,ads,Санкт-Петербург,,0,1514,0,0
E000303,2026-01-14 09:00:00,2026-01-14,U0027,S00081,visit,,,mobile,email,Екатеринбург,,0,0,0,1
E000304,2026-01-14 09:07:00,2026-01-14,U0027,S00081,view_item,BEA-143,beauty,mobile,email,Екатеринбург,,0,2600,0,1
E000305,2026-01-14 09:08:00,2026-01-14,U0027,S00081,add_to_cart,BEA-143,beauty,mobile,email,Екатеринбург,,1,2600,0,1
E000306,2026-02-09 15:23:00,2026-02-09,U0027,S00082,visit,,,mobile,direct,Екатеринбург,,0,0,0,0
E000307,2026-02-09 15:25:00,2026-02-09,U0027,S00082,view_item,SPO-144,sports,mobile,direct,Екатеринбург,,0,5790,0,0
E000308,2026-02-09 15:27:00,2026-02-09,U0027,S00082,view_item,HOM-044,home,mobile,direct,Екатеринбург,,0,3567,0,0
E000309,2026-02-09 15:30:00,2026-02-09,U0027,S00082,add_to_cart,HOM-044,home,mobile,direct,Екатеринбург,,1,3567,0,0
E000310,2026-02-09 15:33:00,2026-02-09,U0027,S00082,checkout,HOM-044,home,mobile,direct,Екатеринбург,,1,3567,0,0
E000311,2026-02-19 13:23:00,2026-02-19,U0027,S00083,visit,,,tablet,ads,Екатеринбург,,0,0,0,0
E000312,2026-02-19 13:31:00,2026-02-19,U0027,S00083,view_item,HOM-051,home,tablet,ads,Екатеринбург,,0,8794,0,0
E000313,2026-02-19 13:34:00,2026-02-19,U0027,S00083,view_item,ELE-102,electronics,tablet,ads,Екатеринбург,,0,18307,0,0
E000314,2026-02-19 13:38:00,2026-02-19,U0027,S00083,view_item,SPO-085,sports,tablet,ads,Екатеринбург,,0,9004,0,0
E000315,2026-02-19 13:44:00,2026-02-19,U0027,S00083,add_to_cart,SPO-085,sports,tablet,ads,Екатеринбург,,1,9004,0,0
E000316,2026-02-19 13:46:00,2026-02-19,U0027,S00083,checkout,SPO-085,sports,tablet,ads,Екатеринбург,,1,9004,0,0
E000317,2026-02-01 13:24:00,2026-02-01,U0028,S00084,visit,,,mobile,direct,Екатеринбург,,0,0,0,1
E000318,2026-02-01 13:27:00,2026-02-01,U0028,S00084,view_item,HOM-141,home,mobile,direct,Екатеринбург,,0,1796,0,1
E000319,2026-02-01 13:31:00,2026-02-01,U0028,S00084,view_item,KID-054,kids,mobile,direct,Екатеринбург,,0,4741,0,1
E000320,2026-02-01 13:37:00,2026-02-01,U0028,S00084,view_item,ELE-218,electronics,mobile,direct,Екатеринбург,,0,20712,0,1
E000321,2026-02-01 13:39:00,2026-02-01,U0028,S00084,view_item,HOM-062,home,mobile,direct,Екатеринбург,,0,5691,0,1
E000322,2026-02-05 21:50:00,2026-02-05,U0028,S00085,visit,,,tablet,organic,Екатеринбург,,0,0,0,0
E000323,2026-02-05 21:57:00,2026-02-05,U0028,S00085,view_item,BEA-237,beauty,tablet,organic,Екатеринбург,,0,2228,0,0
E000324,2026-02-05 22:00:00,2026-02-05,U0028,S00085,view_item,HOM-208,home,tablet,organic,Екатеринбург,,0,2620,0,0
E000325,2026-02-05 22:02:00,2026-02-05,U0028,S00085,add_to_cart,HOM-208,home,tablet,organic,Екатеринбург,,1,2620,0,0
E000326,2026-02-07 19:44:00,2026-02-07,U0028,S00086,visit,,,mobile,social,Екатеринбург,,0,0,0,0
E000327,2026-02-07 19:51:00,2026-02-07,U0028,S00086,view_item,ELE-026,electronics,mobile,social,Екатеринбург,,0,14799,0,0
E000328,2026-02-07 19:57:00,2026-02-07,U0028,S00086,view_item,BEA-149,beauty,mobile,social,Екатеринбург,,0,2817,0,0
E000329,2026-02-07 20:00:00,2026-02-07,U0028,S00086,view_item,FAS-198,fashion,mobile,social,Екатеринбург,,0,6847,0,0
E000330,2026-02-20 13:07:00,2026-02-20,U0028,S00087,visit,,,mobile,organic,Екатеринбург,,0,0,0,0
E000331,2026-02-20 13:09:00,2026-02-20,U0028,S00087,view_item,ELE-187,electronics,mobile,organic,Екатеринбург,,0,11013,0,0
E000332,2026-02-20 13:12:00,2026-02-20,U0028,S00087,view_item,BEA-053,beauty,mobile,organic,Екатеринбург,,0,2656,0,0
E000333,2026-03-04 17:50:00,2026-03-04,U0028,S00088,visit,,,mobile,email,Екатеринбург,,0,0,0,0
E000334,2026-03-04 17:52:00,2026-03-04,U0028,S00088,view_item,ELE-088,electronics,mobile,email,Екатеринбург,,0,27530,0,0
E000335,2026-02-12 16:27:00,2026-02-12,U0029,S00089,visit,,,desktop,organic,Москва,,0,0,0,1
E000336,2026-02-12 16:31:00,2026-02-12,U0029,S00089,view_item,BEA-110,beauty,desktop,organic,Москва,,0,1993,0,1
E000337,2026-02-12 16:33:00,2026-02-12,U0029,S00089,view_item,FAS-193,fashion,desktop,organic,Москва,,0,1494,0,1
E000338,2026-02-12 16:38:00,2026-02-12,U0029,S00089,add_to_cart,BEA-110,beauty,desktop,organic,Москва,,1,1993,0,1
E000339,2026-02-12 16:39:00,2026-02-12,U0029,S00089,checkout,BEA-110,beauty,desktop,organic,Москва,,1,1993,0,1
E000340,2026-02-12 16:43:00,2026-02-12,U0029,S00089,purchase,BEA-110,beauty,desktop,organic,Москва,O00014,1,1993,1993,1
E000341,2026-02-21 18:11:00,2026-02-21,U0029,S00090,visit,,,mobile,social,Москва,,0,0,0,0
E000342,2026-02-21 18:17:00,2026-02-21,U0029,S00090,view_item,FAS-118,fashion,mobile,social,Москва,,0,6060,0,0
E000343,2026-02-21 18:23:00,2026-02-21,U0029,S00090,view_item,HOM-077,home,mobile,social,Москва,,0,2762,0,0
E000344,2026-02-21 18:26:00,2026-02-21,U0029,S00090,add_to_cart,FAS-118,fashion,mobile,social,Москва,,1,6060,0,0
E000345,2026-03-01 11:51:00,2026-03-01,U0029,S00091,visit,,,mobile,ads,Москва,,0,0,0,0
E000346,2026-03-01 11:58:00,2026-03-01,U0029,S00091,view_item,BEA-125,beauty,mobile,ads,Москва,,0,3164,0,0
E000347,2026-01-18 10:20:00,2026-01-18,U0030,S00092,visit,,,desktop,organic,Новосибирск,,0,0,0,1
E000348,2026-01-18 10:28:00,2026-01-18,U0030,S00092,view_item,BEA-126,beauty,desktop,organic,Новосибирск,,0,2251,0,1
E000349,2026-01-18 10:32:00,2026-01-18,U0030,S00092,view_item,BEA-022,beauty,desktop,organic,Новосибирск,,0,2723,0,1
E000350,2026-01-18 10:34:00,2026-01-18,U0030,S00092,view_item,FAS-071,fashion,desktop,organic,Новосибирск,,0,2888,0,1
E000351,2026-01-18 10:36:00,2026-01-18,U0030,S00092,view_item,SPO-145,sports,desktop,organic,Новосибирск,,0,10144,0,1
E000352,2026-01-18 10:37:00,2026-01-18,U0030,S00092,add_to_cart,BEA-126,beauty,desktop,organic,Новосибирск,,1,2251,0,1
E000353,2026-01-18 10:40:00,2026-01-18,U0030,S00092,checkout,BEA-126,beauty,desktop,organic,Новосибирск,,1,2251,0,1
E000354,2026-01-18 10:41:00,2026-01-18,U0030,S00092,purchase,BEA-126,beauty,desktop,organic,Новосибирск,O00015,1,2251,2138,1
E000355,2026-02-15 08:31:00,2026-02-15,U0030,S00093,visit,,,tablet,social,Новосибирск,,0,0,0,0
E000356,2026-02-15 08:35:00,2026-02-15,U0030,S00093,view_item,FAS-009,fashion,tablet,social,Новосибирск,,0,4704,0,0
E000357,2026-02-27 17:03:00,2026-02-27,U0030,S00094,visit,,,desktop,organic,Новосибирск,,0,0,0,0
E000358,2026-02-27 17:09:00,2026-02-27,U0030,S00094,view_item,SPO-157,sports,desktop,organic,Новосибирск,,0,12375,0,0
E000359,2026-01-08 17:22:00,2026-01-08,U0031,S00095,visit,,,desktop,organic,Москва,,0,0,0,1
E000360,2026-01-08 17:24:00,2026-01-08,U0031,S00095,view_item,ELE-193,electronics,desktop,organic,Москва,,0,21277,0,1
E000361,2026-01-08 17:27:00,2026-01-08,U0031,S00095,view_item,SPO-033,sports,desktop,organic,Москва,,0,3766,0,1
E000362,2026-01-08 17:33:00,2026-01-08,U0031,S00095,view_item,FAS-064,fashion,desktop,organic,Москва,,0,6692,0,1
E000363,2026-01-08 17:35:00,2026-01-08,U0031,S00095,view_item,HOM-069,home,desktop,organic,Москва,,0,8286,0,1
E000364,2026-01-08 17:36:00,2026-01-08,U0031,S00095,add_to_cart,ELE-193,electronics,desktop,organic,Москва,,1,21277,0,1
E000365,2026-01-08 17:39:00,2026-01-08,U0031,S00095,checkout,ELE-193,electronics,desktop,organic,Москва,,1,21277,0,1
E000366,2026-01-08 17:43:00,2026-01-08,U0031,S00095,purchase,ELE-193,electronics,desktop,organic,Москва,O00016,1,21277,21277,1
E000367,2026-02-07 12:36:00,2026-02-07,U0031,S00096,visit,,,desktop,direct,Москва,,0,0,0,0
E000368,2026-02-07 12:44:00,2026-02-07,U0031,S00096,view_item,HOM-179,home,desktop,direct,Москва,,0,7670,0,0
E000369,2026-02-07 12:49:00,2026-02-07,U0031,S00096,add_to_cart,HOM-179,home,desktop,direct,Москва,,1,7670,0,0
E000370,2026-02-07 12:51:00,2026-02-07,U0031,S00096,checkout,HOM-179,home,desktop,direct,Москва,,1,7670,0,0
E000371,2026-03-10 10:20:00,2026-03-10,U0031,S00097,visit,,,mobile,ads,Москва,,0,0,0,0
E000372,2026-03-10 10:28:00,2026-03-10,U0031,S00097,view_item,SPO-229,sports,mobile,ads,Москва,,0,2304,0,0
E000373,2026-03-10 10:34:00,2026-03-10,U0031,S00097,view_item,SPO-118,sports,mobile,ads,Москва,,0,1788,0,0
E000374,2026-03-10 12:38:00,2026-03-10,U0031,S00098,visit,,,mobile,direct,Москва,,0,0,0,0
E000375,2026-03-10 12:41:00,2026-03-10,U0031,S00098,view_item,KID-078,kids,mobile,direct,Москва,,0,2286,0,0
